RecordID,Country Name,Edu PC1,Edu PC2,Edu PC3,Econ PC1,Econ PC2,Econ PC3,Env PC1,Env PC2,Edu Ave_PC1,Edu Ave_PC2,Edu Ave_PC3
134,Uganda,2.09030196646954,-0.844063947905184,0.250347936656695,-1.81028973940847,1.04219101536413,1.14412650370249,-2.34942206701986,-0.588599053318623,-5.0994322953869,-0.603181690263887,0.221620395676102
135,Ukraine,-1.72292062269839,5.05329891991922,-3.57769625445705,-0.502225170648161,-0.969312360389248,-0.338818943492654,1.08661039992749,-0.155513324837759,5.43419425149633,-1.50503888840899,0.631585473892599
136,Uruguay,1.46762185260049,1.74621704081152,9.71831937528802e-002,6.30231088974691e-002,0.310293668006671,0.169882472532522,1.07479087638354,-0.167332848381714,0.856553618859879,-0.837897301999524,-0.185182000077586
137,United States,-8.19720164171331,0.651112128549023,-4.80212364698619,2.74516293911744,-1.1300766509664,1.28075556125923,1.08661039992749,-0.155513324837759,8.923446809253,-1.28419393891404,-0.983889661808425
138,"Venezuela, RB",0.916539642599146,1.4833048032044,7.01747889802573e-002,-1.46496684076173,-1.44147899654846,-1.06827317073301,0.190208388444957,0.740888686644775,0.171164208562589,0.859070791387184,0.369088505621083
139,Vietnam,2.05090282461657,0.28927348254292,0.697393185082474,-0.830969909958107,0.617015410375045,0.728572411935838,0.301029643079426,0.582789337834484,-1.58401074865902,-2.10187524397157,1.06651110720018
140,"Yemen, Rep.",2.29860968951459,-2.55095900363431,-0.90843943770543,-0.790399611728351,0.810181309333509,-0.813116446014833,-1.83616963361958,0.328034285248796,-9.28246815025364,-0.383396985003853,-0.638331367667469
141,South Africa,0.847471880484747,1.91389739216993,0.953923756285547,0.280026824168217,-1.3898264956649,-0.981449185319647,9.7191366690917e-002,0.143645533431809,2.02391627159388,0.73576134416701,-0.23185000161659
142,"Congo, Dem. Rep.",1.89967483414092,-1.78295268916371,-0.327841117348081,-2.59006644340114,0.623492342455139,0.341421422240238,-2.98495363846231,-3.63979595467137e-002,-8.18181581000766,-1.95930804808549,0.751344952458062
143,Zambia,1.4453320407895,-3.07934481852363,-0.548211677629486,-1.9379541313179,1.20602318563762,1.20688455479862,-2.26843480852054,-0.485201744532238,-2.86642827006169,0.582843951592549,-0.535916938368639
144,Zimbabwe,1.54617984706996,0.600022189783039,0.769459733953738,-2.03895274964854,0.920638522598974,1.59492386993217,-1.02391327548281,-0.859806344734835,-2.18465067268516,0.649075824630944,9.11029701167876e-003
